ID,Tenant Code,Trade Name,Tin,Document Type,GL Account,Doc. No.,Ref. No.,Posting Date,Due Date,Bank Code,Bank Name,Debit,Credit
15834,ASCT-LT000044,LFAFA ENTERPRISE,,Payment,Security Deposit Payable,P0001076,GL0000487,2021-10-13,,,,9163.80,0
16135,ASCT-LT000237,Terays Food Hub,,Payment,Security Deposit Payable,PROR#030994,GL0002662,2021-11-16,,B-001,Land Bank of the Philippines,0,-10000.00
16137,ASCT-LT000238,Robotic Touch Massage Services,,Payment,Security Deposit Payable,PROR#031102,GL0002663,2021-11-18,,B-001,Land Bank of the Philippines,0,-45000.00
16566,ASCT-LT000254,GOOGOO SWEET CAKE SHOP,765-339-511-000,Payment,Security Deposit Payable,PRAR#031136,GL0002788,2022-03-14,,B-001,Land Bank of the Philippines,0,-72000.00
16560,ASCT-LT000263,GOODIE-H FOOD HUB,,Payment,Security Deposit Payable,PR31250,GL0002785,2022-05-05,,B-001,Land Bank of the Philippines,0,-60000.00
16562,ASCT-LT000256,GANGNAM OPPA CAFE,,Payment,Security Deposit Payable,PR31301,GL0002786,2022-05-06,,B-001,Land Bank of the Philippines,0,-60000.00
16906,ASCT-LT000262,K AND K VIBE AND AUZOCA PROPERTIES 02,605-940-919-015,Payment,Security Deposit Payable,PR31381,GL0002894,2022-07-13,,B-001,Land Bank of the Philippines,0,-72000.00
20075,ASCT-LT000238,Robotic Touch Massage Services,,Payment,Security Deposit Payable,P0001518,GL0002663,2022-11-04,,,,32551.45,0
21345,ASCT-LT000476,TURKS SHAWARMA,,Payment,Security Deposit Payable,PR31583,GL0003659,2022-12-27,,B-001,Land Bank of the Philippines,0,-45000.00
22870,ASCT-LT000172,SAVE N EARN 02,,Payment,Security Deposit Payable,PROR#031611,GL0003919,2023-01-07,,B-001,Land Bank of the Philippines,0,-300000.00
32895,ASCT-LT000172,SAVE N EARN 02,,Payment,Security Deposit Payable,PROR#031829,GL0005331,2023-06-06,,B-001,Land Bank of the Philippines,0,-120000.00
35579,ASCT-LT000490,Chikitings Playhouse,,Payment,Security Deposit Payable,PROR#032070,GL0005673,2023-10-18,,B-001,Land Bank of the Philippines,0,-50000.00
35581,ASCT-LT000490,Chikitings Playhouse,,Payment,Security Deposit Payable,PROR#032071,GL0005674,2023-10-19,,B-001,Land Bank of the Philippines,0,-1205.50
36299,ASCT-LT000577,WATSONS,,Payment,Security Deposit Payable,PR32140,GL0005767,2023-12-01,,B-001,Land Bank of the Philippines,0,-204000.00
